dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 14:28:21,16,74,154,278,58,66,Bing,WieSOichDichEmpfangen
2023-12-04 14:28:22,5,64,133,297,59,105,Amazon,WieSOichDichEmpfangen
2023-12-04 14:28:27,61,128,710,845,67,68,Youtube,WieSOichDichEmpfangen
2023-12-04 14:28:32,10,68,148,264,58,58,Bing,sagmichbitte
2023-12-04 14:28:33,5,62,133,288,57,98,Amazon,sagmichbitte
2023-12-04 14:28:36,60,122,310,413,62,41,Youtube,sagmichbitte
2023-12-04 14:28:40,6,60,131,241,54,56,Bing,ilAuraitSuffi
2023-12-04 14:28:42,5,64,132,295,59,104,Amazon,ilAuraitSuffi
2023-12-04 14:28:44,37,104,324,430,67,39,Youtube,ilAuraitSuffi
2023-12-04 14:28:59,11,70,141,327,59,127,Bing,Carnegie Mellon University
2023-12-04 14:29:01,6,66,135,293,60,98,Amazon,Carnegie Mellon University
2023-12-04 14:29:03,121,178,396,488,57,35,Youtube,Carnegie Mellon University
2023-12-04 14:29:09,15,77,148,273,62,63,Bing,Airbnb
2023-12-04 14:29:10,5,66,148,324,61,115,Amazon,Airbnb
2023-12-04 14:29:13,63,133,349,469,70,50,Youtube,Airbnb
2023-12-04 14:29:19,14,72,156,666,58,452,Bing,Facebook
2023-12-04 14:29:22,14,88,159,323,74,90,Amazon,Facebook
2023-12-04 14:29:26,68,121,336,424,53,35,Youtube,Facebook
2023-12-04 14:29:32,24,97,182,802,73,547,Bing,Youtube
2023-12-04 14:29:34,10,75,143,292,65,84,Amazon,Youtube
2023-12-04 14:29:38,108,180,380,466,72,14,Youtube,Youtube
2023-12-04 14:29:44,21,69,137,298,48,113,Bing,cirtic
2023-12-04 14:29:45,6,64,134,302,58,110,Amazon,cirtic
2023-12-04 14:29:49,69,123,313,407,54,40,Youtube,cirtic
2023-12-04 14:29:55,16,81,159,309,65,85,Bing,when would there be
2023-12-04 14:29:57,6,63,137,306,57,112,Amazon,when would there be
2023-12-04 14:30:01,82,186,416,526,104,6,Youtube,when would there be
2023-12-04 14:30:06,9,63,133,244,54,57,Bing,search the map for new
