dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 14:51:45,8,95,196,587,87,304,Bing,Youtube
2023-12-04 14:51:49,10,93,192,417,83,142,Amazon,Youtube
2023-12-04 14:51:54,91,215,554,738,124,60,Youtube,Youtube
2023-12-04 14:51:59,15,108,214,384,93,77,Bing,cirtic
2023-12-04 14:52:01,7,87,181,401,80,140,Amazon,cirtic
2023-12-04 14:52:06,69,167,659,810,98,53,Youtube,cirtic
2023-12-04 14:52:11,9,91,194,573,82,297,Bing,when would there be
2023-12-04 14:52:13,93,174,272,490,81,137,Amazon,when would there be
2023-12-04 14:52:17,60,191,627,779,131,21,Youtube,when would there be
2023-12-04 14:52:23,9,91,195,405,82,128,Bing,search the map for new
2023-12-04 14:52:25,16,99,197,433,83,153,Amazon,search the map for new
2023-12-04 14:52:31,49,152,670,861,103,88,Youtube,search the map for new
2023-12-04 14:52:36,93,177,322,499,84,93,Bing,suggestions on finals
2023-12-04 14:52:39,6,94,189,409,88,132,Amazon,suggestions on finals
2023-12-04 14:52:44,69,160,594,756,91,71,Youtube,suggestions on finals
2023-12-04 14:52:50,9,98,232,971,89,650,Bing,start
2023-12-04 14:52:52,20,105,196,420,85,139,Amazon,start
2023-12-04 14:52:56,55,149,612,767,94,61,Youtube,start
2023-12-04 14:53:02,11,97,212,384,86,86,Bing,ending
2023-12-04 14:53:04,11,118,210,453,107,136,Amazon,ending
2023-12-04 14:53:09,61,257,806,1016,196,14,Youtube,ending
2023-12-04 14:53:15,10,100,211,391,90,90,Bing,safety
2023-12-04 14:53:17,10,120,222,457,110,125,Amazon,safety
2023-12-04 14:53:22,65,164,631,821,99,91,Youtube,safety
2023-12-04 14:53:27,11,95,225,415,84,106,Bing,data
2023-12-04 14:53:30,6,105,207,439,99,133,Amazon,data
2023-12-04 14:53:34,52,144,574,761,92,95,Youtube,data
2023-12-04 14:53:40,6,308,416,834,302,116,Bing,DDIO
2023-12-04 14:53:45,5,100,195,419,95,129,Amazon,DDIO
2023-12-04 14:53:56,8,97,209,389,89,91,Bing,MSFG
2023-12-04 14:53:58,6,89,181,410,83,146,Amazon,MSFG
2023-12-04 14:54:02,140,233,676,825,93,56,Youtube,MSFG
2023-12-04 14:54:07,10,97,236,419,87,96,Bing,HOA
2023-12-04 14:54:10,20,104,201,424,84,139,Amazon,HOA
2023-12-04 14:54:14,62,155,644,795,93,58,Youtube,HOA
2023-12-04 14:54:20,11,95,195,466,84,187,Bing,FAFR
2023-12-04 14:54:23,5,94,195,509,89,225,Amazon,FAFR
2023-12-04 14:54:27,56,152,617,781,96,68,Youtube,FAFR
2023-12-04 14:54:32,6,89,195,398,83,120,Bing,WieSOichDichEmpfangen
2023-12-04 14:54:34,105,188,279,511,83,149,Amazon,WieSOichDichEmpfangen
2023-12-04 14:54:38,62,158,589,781,96,96,Youtube,WieSOichDichEmpfangen
2023-12-04 14:54:43,8,93,198,377,85,94,Bing,sagmichbitte
2023-12-04 14:54:45,91,175,268,484,84,132,Amazon,sagmichbitte
2023-12-04 14:54:49,49,143,599,750,94,57,Youtube,sagmichbitte
2023-12-04 14:54:54,13,103,210,369,90,69,Bing,ilAuraitSuffi
2023-12-04 14:54:56,6,92,184,403,86,133,Amazon,ilAuraitSuffi
2023-12-04 14:55:00,34,127,555,709,93,61,Youtube,ilAuraitSuffi
2023-12-04 14:55:16,10,92,196,378,82,100,Bing,Carnegie Mellon University
2023-12-04 14:55:19,6,89,183,411,83,145,Amazon,Carnegie Mellon University
2023-12-04 14:55:23,56,148,598,759,92,69,Youtube,Carnegie Mellon University
2023-12-04 14:55:28,9,98,210,462,89,163,Bing,Airbnb
2023-12-04 14:55:30,7,93,185,403,86,132,Amazon,Airbnb
2023-12-04 14:55:35,43,136,583,742,93,66,Youtube,Airbnb
2023-12-04 14:55:40,9,90,190,391,81,120,Bing,Facebook
2023-12-04 14:55:42,177,260,352,574,83,139,Amazon,Facebook
2023-12-04 14:55:47,44,138,565,717,94,58,Youtube,Facebook
2023-12-04 14:55:53,18,103,216,514,85,213,Bing,Youtube
2023-12-04 14:55:55,10,97,194,415,87,134,Amazon,Youtube
