dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 13:23:21,6,6,169,279,0,110,Amazon,ending
2023-12-04 13:23:23,245,245,245,245,0,0,Youtube,ending
2023-12-04 13:23:24,28,28,31,251,0,220,Bing,safety
2023-12-04 13:23:25,1,1,44,154,0,110,Amazon,safety
2023-12-04 13:23:29,176,176,176,176,0,0,Youtube,safety
2023-12-04 13:23:30,32,32,37,124,0,87,Bing,data
2023-12-04 13:23:31,2,2,48,138,0,90,Amazon,data
2023-12-04 13:23:33,124,124,124,124,0,0,Youtube,data
2023-12-04 13:23:34,1,1,5,85,0,80,Bing,DDIO
2023-12-04 13:23:35,2,2,25,162,0,137,Amazon,DDIO
2023-12-04 13:23:36,140,140,140,140,0,0,Youtube,DDIO
2023-12-04 13:23:37,2,26,79,165,24,62,Bing,MSFG
2023-12-04 13:23:38,2,2,34,130,0,96,Amazon,MSFG
2023-12-04 13:23:41,144,144,144,144,0,0,Youtube,MSFG
2023-12-04 13:23:41,32,32,37,172,0,135,Bing,HOA
2023-12-04 13:23:42,2,2,42,137,0,95,Amazon,HOA
2023-12-04 13:23:43,130,130,130,130,0,0,Youtube,HOA
2023-12-04 13:23:44,1,1,5,85,0,80,Bing,FAFR
2023-12-04 13:23:45,1,1,7,97,0,90,Amazon,FAFR
2023-12-04 13:23:47,197,197,197,197,0,0,Youtube,FAFR
2023-12-04 13:23:48,37,37,41,121,0,80,Bing,WieSOichDichEmpfangen
2023-12-04 13:23:49,1,1,33,124,0,91,Amazon,WieSOichDichEmpfangen
2023-12-04 13:23:50,142,142,142,142,0,0,Youtube,WieSOichDichEmpfangen
2023-12-04 13:23:51,0,0,3,87,0,84,Bing,sagmichbitte
2023-12-04 13:23:51,2,2,22,114,0,92,Amazon,sagmichbitte
2023-12-04 13:23:53,156,156,156,156,0,0,Youtube,sagmichbitte
2023-12-04 13:23:53,0,0,4,86,0,82,Bing,ilAuraitSuffi
2023-12-04 13:23:54,5,5,38,200,0,162,Amazon,ilAuraitSuffi
2023-12-04 13:23:55,137,137,137,137,0,0,Youtube,ilAuraitSuffi
dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 13:24:46,26,48,97,183,22,64,Bing,Carnegie Mellon University
2023-12-04 13:24:48,31,61,109,211,30,72,Amazon,Carnegie Mellon University
2023-12-04 13:24:50,48,71,208,296,23,65,Youtube,Carnegie Mellon University
2023-12-04 13:24:55,6,27,76,165,21,68,Bing,Airbnb
2023-12-04 13:24:56,7,33,74,203,26,103,Amazon,Airbnb
2023-12-04 13:24:59,49,72,191,273,23,59,Youtube,Airbnb
2023-12-04 13:25:03,7,28,79,168,21,68,Bing,Facebook
2023-12-04 13:25:05,7,30,67,172,23,82,Amazon,Facebook
2023-12-04 13:25:07,62,91,208,283,29,46,Youtube,Facebook
2023-12-04 13:25:11,27,56,106,190,29,55,Bing,Youtube
2023-12-04 13:25:13,18,43,78,188,25,85,Amazon,Youtube
2023-12-04 13:25:15,49,77,201,270,28,41,Youtube,Youtube
2023-12-04 13:25:19,6,29,83,167,23,61,Bing,cirtic
2023-12-04 13:25:21,38,80,130,266,42,94,Amazon,cirtic
2023-12-04 13:25:23,50,74,190,264,24,50,Youtube,cirtic
2023-12-04 13:25:37,27,47,100,186,20,66,Bing,Carnegie Mellon University
