dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 18:46:55,28,56,117,186,28,41,Bing,Carnegie Mellon University
2023-12-04 18:46:58,7,49,101,215,42,72,Amazon,Carnegie Mellon University
2023-12-04 18:47:02,107,148,292,371,41,38,Youtube,Carnegie Mellon University
2023-12-04 18:47:08,8,37,107,174,29,38,Bing,Airbnb
2023-12-04 18:47:11,4,46,97,222,42,83,Amazon,Airbnb
2023-12-04 18:47:16,60,103,440,518,43,35,Youtube,Airbnb
2023-12-04 18:47:21,105,132,193,266,27,46,Bing,Facebook
2023-12-04 18:47:25,5,47,99,237,42,96,Amazon,Facebook
2023-12-04 18:47:28,51,101,238,312,50,24,Youtube,Facebook
2023-12-04 18:47:33,7,33,94,162,26,42,Bing,Youtube
2023-12-04 18:47:38,9,52,104,247,43,100,Amazon,Youtube
2023-12-04 18:47:46,9,36,96,169,27,46,Bing,cirtic
2023-12-04 18:47:51,22,63,118,246,41,87,Amazon,cirtic
2023-12-04 18:47:55,74,118,266,343,44,33,Youtube,cirtic
2023-12-04 18:47:59,8,35,96,164,27,41,Bing,when would there be
2023-12-04 18:48:03,13,55,107,229,42,80,Amazon,when would there be
2023-12-04 18:48:07,51,92,240,326,41,45,Youtube,when would there be
2023-12-04 18:48:15,8,37,100,931,29,802,Bing,search the map for new
2023-12-04 18:48:16,8,50,102,225,42,81,Amazon,search the map for new
2023-12-04 18:48:19,53,93,625,710,40,45,Youtube,search the map for new
2023-12-04 18:48:24,10,39,105,176,29,42,Bing,suggestions on finals
2023-12-04 18:48:26,18,63,117,249,45,87,Amazon,suggestions on finals
2023-12-04 18:48:30,44,84,231,321,40,50,Youtube,suggestions on finals
2023-12-04 18:48:34,7,36,99,173,29,45,Bing,start
2023-12-04 18:48:47,14,58,111,271,44,116,Amazon,start
2023-12-04 18:48:54,27,178,711,869,151,7,Youtube,start
2023-12-04 18:48:58,6,34,96,167,28,43,Bing,ending
2023-12-04 18:49:01,5,46,97,209,41,71,Amazon,ending
2023-12-04 18:49:05,52,93,246,516,41,229,Youtube,ending
2023-12-04 18:49:10,10,39,104,171,29,38,Bing,safety
2023-12-04 18:49:18,70,109,878,947,39,30,Youtube,safety
2023-12-04 18:49:22,6,34,96,169,28,45,Bing,data
2023-12-04 18:49:25,12,54,105,224,42,77,Amazon,data
2023-12-04 18:49:29,56,99,245,344,43,56,Youtube,data
2023-12-04 18:49:34,7,34,95,162,27,40,Bing,DDIO
2023-12-04 18:49:37,62,105,161,294,43,90,Amazon,DDIO
2023-12-04 18:49:41,61,102,254,693,41,398,Youtube,DDIO
2023-12-04 18:49:45,7,37,100,168,30,38,Bing,MSFG
2023-12-04 18:49:47,6,49,100,218,43,75,Amazon,MSFG
2023-12-04 18:49:52,50,91,228,321,41,52,Youtube,MSFG
2023-12-04 18:49:56,6,35,95,164,29,40,Bing,HOA
2023-12-04 18:49:58,9,53,106,283,44,133,Amazon,HOA
2023-12-04 18:50:03,52,92,480,571,40,51,Youtube,HOA
2023-12-04 18:50:07,25,53,120,192,28,44,Bing,FAFR
2023-12-04 18:50:10,5,49,100,244,44,100,Amazon,FAFR
2023-12-04 18:50:13,51,93,227,298,42,29,Youtube,FAFR
2023-12-04 18:50:18,9,34,97,170,25,48,Bing,WieSOichDichEmpfangen
2023-12-04 18:50:20,4,47,99,240,43,98,Amazon,WieSOichDichEmpfangen
2023-12-04 18:50:24,50,104,455,519,54,10,Youtube,WieSOichDichEmpfangen
2023-12-04 18:50:28,6,33,93,161,27,41,Bing,sagmichbitte
2023-12-04 18:50:30,5,47,96,240,42,102,Amazon,sagmichbitte
2023-12-04 18:50:34,37,91,268,342,54,20,Youtube,sagmichbitte
2023-12-04 18:50:40,4,46,100,218,42,76,Amazon,ilAuraitSuffi
