dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-06 02:29:33,Bing,FAFR,0,0,2,7,8,48,104,104,195,238,213
2023-12-06 02:29:34,Amazon,FAFR,0,0,8,9,10,160,323,323,600,602,607
2023-12-06 02:29:37,Youtube,FAFR,0,0,1,3,3,87,347,347,481,481,489
2023-12-06 02:29:41,Bing,WieSOichDichEmpfangen,0,0,2,6,8,49,106,107,197,239,214
2023-12-06 02:29:42,Amazon,WieSOichDichEmpfangen,0,0,12,14,14,171,332,333,610,611,618
2023-12-06 02:29:45,Youtube,WieSOichDichEmpfangen,0,0,1,3,4,88,346,347,465,465,480
2023-12-06 02:29:49,Bing,sagmichbitte,0,0,1,40,41,84,142,142,252,296,273
2023-12-06 02:29:50,Amazon,sagmichbitte,0,1,10,11,12,164,329,330,604,609,617
2023-12-06 02:29:53,Youtube,sagmichbitte,0,0,1,2,3,86,337,337,448,448,458
2023-12-06 02:29:57,Bing,ilAuraitSuffi,0,0,1,6,7,47,106,107,213,256,233
2023-12-06 02:29:58,Amazon,ilAuraitSuffi,0,0,11,12,12,177,341,342,620,620,628
2023-12-06 02:30:01,Youtube,ilAuraitSuffi,0,0,1,4,5,89,339,339,511,511,520
