dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 14:10:11,55,85,250,334,30,54,Youtube,WieSOichDichEmpfangen
2023-12-04 14:10:16,11,42,100,199,31,68,Bing,sagmichbitte
2023-12-04 14:10:18,12,46,105,249,34,110,Amazon,sagmichbitte
2023-12-04 14:10:20,72,115,292,367,43,32,Youtube,sagmichbitte
2023-12-04 14:10:25,18,110,173,291,92,26,Bing,ilAuraitSuffi
2023-12-04 14:10:26,22,55,106,211,33,72,Amazon,ilAuraitSuffi
2023-12-04 14:10:29,83,121,307,384,38,39,Youtube,ilAuraitSuffi
2023-12-04 14:10:44,10,34,82,171,24,65,Bing,Carnegie Mellon University
2023-12-04 14:10:46,10,43,82,183,33,68,Amazon,Carnegie Mellon University
2023-12-04 14:10:48,60,91,226,308,31,51,Youtube,Carnegie Mellon University
2023-12-04 14:10:52,27,51,92,162,24,46,Bing,Airbnb
2023-12-04 14:10:54,6,35,72,173,29,72,Amazon,Airbnb
2023-12-04 14:10:56,47,87,262,347,40,45,Youtube,Airbnb
2023-12-04 14:11:01,13,42,112,201,29,60,Bing,Facebook
2023-12-04 14:11:03,12,42,93,218,30,95,Amazon,Facebook
2023-12-04 14:11:05,64,96,244,335,32,59,Youtube,Facebook
2023-12-04 14:11:11,15,41,91,164,26,47,Bing,Youtube
2023-12-04 14:11:13,75,108,158,276,33,85,Amazon,Youtube
2023-12-04 14:11:17,104,135,312,433,31,90,Youtube,Youtube
2023-12-04 14:11:22,11,39,86,290,28,176,Bing,cirtic
2023-12-04 14:11:24,7,39,97,240,32,111,Amazon,cirtic
2023-12-04 14:11:27,95,153,396,478,58,24,Youtube,cirtic
2023-12-04 14:11:32,9,36,87,240,27,126,Bing,when would there be
2023-12-04 14:11:33,27,90,150,271,63,58,Amazon,when would there be
2023-12-04 14:11:37,80,118,339,427,38,50,Youtube,when would there be
2023-12-04 14:11:42,10,43,93,173,33,47,Bing,search the map for new
2023-12-04 14:11:44,7,35,76,175,28,71,Amazon,search the map for new
2023-12-04 14:11:48,72,112,342,423,40,41,Youtube,search the map for new
2023-12-04 14:11:53,19,44,99,172,25,48,Bing,suggestions on finals
2023-12-04 14:11:54,28,62,102,226,34,90,Amazon,suggestions on finals
2023-12-04 14:11:57,80,114,251,333,34,48,Youtube,suggestions on finals
2023-12-04 14:12:02,78,105,148,244,27,69,Bing,start
2023-12-04 14:12:04,17,46,86,204,29,89,Amazon,start
2023-12-04 14:12:07,88,121,273,355,33,49,Youtube,start
2023-12-04 14:12:12,12,42,122,196,30,44,Bing,ending
2023-12-04 14:12:14,5,46,87,192,41,64,Amazon,ending
2023-12-04 14:12:18,78,149,344,444,71,29,Youtube,ending
2023-12-04 14:12:26,34,60,103,197,26,68,Bing,safety
2023-12-04 14:12:28,11,44,79,194,33,82,Amazon,safety
2023-12-04 14:12:30,65,97,260,339,32,47,Youtube,safety
2023-12-04 14:12:35,11,36,85,267,25,157,Bing,data
2023-12-04 14:12:36,9,40,84,205,31,90,Amazon,data
2023-12-04 14:12:40,63,122,305,397,59,33,Youtube,data
2023-12-04 14:12:46,16,42,97,165,26,42,Bing,DDIO
2023-12-04 14:12:48,10,38,80,187,28,79,Amazon,DDIO
2023-12-04 14:12:50,92,127,269,348,35,44,Youtube,DDIO
2023-12-04 14:12:56,43,69,118,185,26,41,Bing,MSFG
2023-12-04 14:12:57,20,52,91,197,32,74,Amazon,MSFG
2023-12-04 14:13:01,101,127,263,336,26,47,Youtube,MSFG
2023-12-04 14:13:06,9,34,86,155,25,44,Bing,HOA
2023-12-04 14:13:07,20,51,95,252,31,126,Amazon,HOA
2023-12-04 14:13:10,68,109,337,493,41,115,Youtube,HOA
2023-12-04 14:13:16,14,51,102,176,37,37,Bing,FAFR
2023-12-04 14:13:17,14,56,101,206,42,63,Amazon,FAFR
2023-12-04 14:13:21,81,118,286,378,37,55,Youtube,FAFR
2023-12-04 14:13:27,100,124,175,247,24,48,Bing,WieSOichDichEmpfangen
2023-12-04 14:13:28,5,35,77,226,30,119,Amazon,WieSOichDichEmpfangen
2023-12-04 14:13:32,71,115,318,393,44,31,Youtube,WieSOichDichEmpfangen
2023-12-04 14:13:37,9,36,83,169,27,59,Bing,sagmichbitte
2023-12-04 14:13:39,5,33,73,204,28,103,Amazon,sagmichbitte
2023-12-04 14:13:41,58,95,253,348,37,58,Youtube,sagmichbitte
2023-12-04 14:13:46,10,36,82,376,26,268,Bing,ilAuraitSuffi
2023-12-04 14:13:47,58,89,129,243,31,83,Amazon,ilAuraitSuffi
2023-12-04 14:13:50,81,137,321,405,56,28,Youtube,ilAuraitSuffi
2023-12-04 14:14:05,11,49,104,234,38,92,Bing,Carnegie Mellon University
2023-12-04 14:14:07,8,39,86,231,31,114,Amazon,Carnegie Mellon University
2023-12-04 14:14:08,74,116,280,370,42,48,Youtube,Carnegie Mellon University
2023-12-04 14:14:13,7,32,74,143,25,44,Bing,Airbnb
2023-12-04 14:14:15,6,47,97,227,41,89,Amazon,Airbnb
2023-12-04 14:14:17,51,82,211,289,31,47,Youtube,Airbnb
2023-12-04 14:14:22,11,41,95,180,30,55,Bing,Facebook
2023-12-04 14:14:24,7,59,112,229,52,65,Amazon,Facebook
2023-12-04 14:14:28,69,104,297,386,35,54,Youtube,Facebook
2023-12-04 14:14:33,15,63,116,246,48,82,Bing,Youtube
2023-12-04 14:14:36,15,61,108,218,46,64,Amazon,Youtube
2023-12-04 14:14:40,108,142,407,505,34,64,Youtube,Youtube
2023-12-04 14:14:45,10,47,114,203,37,52,Bing,cirtic
2023-12-04 14:14:47,11,44,86,197,33,78,Amazon,cirtic
2023-12-04 14:14:49,96,132,307,388,36,45,Youtube,cirtic
2023-12-04 14:14:54,9,35,85,186,26,75,Bing,when would there be
2023-12-04 14:14:56,7,36,82,186,29,75,Amazon,when would there be
2023-12-04 14:14:58,87,127,362,440,40,38,Youtube,when would there be
2023-12-04 14:15:03,12,49,103,225,37,85,Bing,search the map for new
2023-12-04 14:15:05,15,53,110,233,38,85,Amazon,search the map for new
2023-12-04 14:15:07,71,125,285,360,54,21,Youtube,search the map for new
2023-12-04 14:15:13,15,49,101,178,34,43,Bing,suggestions on finals
2023-12-04 14:15:15,8,40,98,222,32,92,Amazon,suggestions on finals
2023-12-04 14:15:17,78,112,270,352,34,48,Youtube,suggestions on finals
2023-12-04 14:15:22,10,36,90,231,26,115,Bing,start
2023-12-04 14:15:24,15,45,89,205,30,86,Amazon,start
2023-12-04 14:15:28,83,126,283,363,43,37,Youtube,start
2023-12-04 14:15:33,8,201,258,565,193,114,Bing,ending
2023-12-04 14:15:35,7,42,87,194,35,72,Amazon,ending
2023-12-04 14:15:38,83,125,366,440,42,32,Youtube,ending
2023-12-04 14:15:43,13,75,153,423,62,208,Bing,safety
2023-12-04 14:15:44,13,45,87,187,32,68,Amazon,safety
2023-12-04 14:15:48,81,130,299,385,49,37,Youtube,safety
2023-12-04 14:15:53,10,35,113,261,25,123,Bing,data
2023-12-04 14:15:56,10,41,149,276,31,96,Amazon,data
2023-12-04 14:15:59,73,103,250,337,30,57,Youtube,data
2023-12-04 14:16:05,10,39,101,172,29,42,Bing,DDIO
2023-12-04 14:16:07,10,43,91,238,33,114,Amazon,DDIO
2023-12-04 14:16:10,58,88,238,310,30,42,Youtube,DDIO
2023-12-04 14:16:17,14,59,104,226,45,77,Amazon,MSFG
2023-12-04 14:16:21,95,136,296,394,41,57,Youtube,MSFG
2023-12-04 14:16:26,10,40,196,261,30,35,Bing,HOA
2023-12-04 14:16:28,54,83,124,238,29,85,Amazon,HOA
2023-12-04 14:16:32,67,99,256,330,32,42,Youtube,HOA
2023-12-04 14:16:38,11,50,95,201,39,67,Amazon,FAFR
2023-12-04 14:16:41,89,117,283,369,28,58,Youtube,FAFR
2023-12-04 14:16:46,10,41,107,175,31,37,Bing,WieSOichDichEmpfangen
2023-12-04 14:16:47,8,41,96,206,33,77,Amazon,WieSOichDichEmpfangen
2023-12-04 14:16:51,131,186,396,476,55,25,Youtube,WieSOichDichEmpfangen
2023-12-04 14:16:56,10,37,113,176,27,36,Bing,sagmichbitte
2023-12-04 14:16:57,9,44,89,232,35,108,Amazon,sagmichbitte
2023-12-04 14:17:01,111,167,349,440,56,35,Youtube,sagmichbitte
2023-12-04 14:17:06,11,36,107,199,25,67,Bing,ilAuraitSuffi
2023-12-04 14:17:07,25,65,108,223,40,75,Amazon,ilAuraitSuffi
2023-12-04 14:17:10,59,99,248,348,40,60,Youtube,ilAuraitSuffi
dateTime,connectStart,secureConnectionStart,requestStart,responseStart,networkTime,serverTime,service site,searching string
2023-12-04 14:04:42,11,38,85,183,27,71,Bing,Carnegie Mellon University
2023-12-04 14:04:43,5,34,75,197,29,93,Amazon,Carnegie Mellon University
2023-12-04 14:04:46,49,78,217,313,29,67,Youtube,Carnegie Mellon University
2023-12-04 14:04:51,55,82,129,202,27,46,Bing,Airbnb
2023-12-04 14:04:53,6,33,75,186,27,84,Amazon,Airbnb
2023-12-04 14:04:55,100,133,273,348,33,42,Youtube,Airbnb
2023-12-04 14:05:00,7,38,88,250,31,131,Bing,Facebook
2023-12-04 14:05:01,9,36,75,182,27,80,Amazon,Facebook
2023-12-04 14:05:05,73,124,283,362,51,28,Youtube,Facebook
2023-12-04 14:05:10,30,55,106,186,25,55,Bing,Youtube
2023-12-04 14:05:11,15,50,88,189,35,66,Amazon,Youtube
2023-12-04 14:05:13,66,101,258,351,35,58,Youtube,Youtube
2023-12-04 14:05:18,9,37,85,192,28,79,Bing,cirtic
2023-12-04 14:05:20,20,52,88,190,32,70,Amazon,cirtic
2023-12-04 14:05:23,73,109,272,349,36,41,Youtube,cirtic
2023-12-04 14:05:28,7,32,72,163,25,66,Bing,when would there be
2023-12-04 14:05:30,8,41,80,183,33,70,Amazon,when would there be
2023-12-04 14:05:35,47,130,567,736,83,86,Youtube,when would there be
2023-12-04 14:05:40,35,61,104,267,26,137,Bing,search the map for new
2023-12-04 14:05:41,7,35,73,184,28,83,Amazon,search the map for new
2023-12-04 14:05:44,114,143,286,367,29,52,Youtube,search the map for new
2023-12-04 14:05:49,11,40,99,172,29,44,Bing,suggestions on finals
2023-12-04 14:05:50,37,67,104,200,30,66,Amazon,suggestions on finals
2023-12-04 14:05:53,64,96,237,323,32,54,Youtube,suggestions on finals
2023-12-04 14:05:58,11,39,79,149,28,42,Bing,start
2023-12-04 14:06:00,15,45,81,186,30,75,Amazon,start
2023-12-04 14:06:02,53,87,225,303,34,44,Youtube,start
2023-12-04 14:06:07,7,34,77,150,27,46,Bing,ending
2023-12-04 14:06:09,8,36,72,177,28,77,Amazon,ending
2023-12-04 14:06:12,56,89,257,335,33,45,Youtube,ending
2023-12-04 14:06:17,9,33,76,169,24,69,Bing,safety
2023-12-04 14:06:20,11,40,79,179,29,71,Amazon,safety
2023-12-04 14:06:22,103,139,288,363,36,39,Youtube,safety
2023-12-04 14:06:28,15,62,112,190,47,31,Bing,data
2023-12-04 14:06:30,20,49,87,219,29,103,Amazon,data
2023-12-04 14:06:33,97,134,283,365,37,45,Youtube,data
2023-12-04 14:06:37,10,36,90,156,26,40,Bing,DDIO
2023-12-04 14:06:39,12,40,76,186,28,82,Amazon,DDIO
2023-12-04 14:06:42,59,103,249,324,44,31,Youtube,DDIO
2023-12-04 14:06:47,7,34,77,150,27,46,Bing,MSFG
2023-12-04 14:06:48,6,35,75,187,29,83,Amazon,MSFG
2023-12-04 14:06:52,75,146,294,379,71,14,Youtube,MSFG
2023-12-04 14:06:56,9,34,92,226,25,109,Bing,HOA
2023-12-04 14:06:58,7,37,76,190,30,84,Amazon,HOA
2023-12-04 14:07:01,86,120,360,440,34,46,Youtube,HOA
2023-12-04 14:07:05,31,58,104,178,27,47,Bing,FAFR
2023-12-04 14:07:07,64,98,146,255,34,75,Amazon,FAFR
2023-12-04 14:07:10,92,128,288,387,36,63,Youtube,FAFR
2023-12-04 14:07:15,7,31,72,186,24,90,Bing,WieSOichDichEmpfangen
2023-12-04 14:07:16,7,42,84,208,35,89,Amazon,WieSOichDichEmpfangen
2023-12-04 14:07:19,51,89,269,347,38,40,Youtube,WieSOichDichEmpfangen
2023-12-04 14:07:23,7,33,73,148,26,49,Bing,sagmichbitte
2023-12-04 14:07:24,4,42,88,223,38,97,Amazon,sagmichbitte
2023-12-04 14:07:26,39,69,210,305,30,65,Youtube,sagmichbitte
2023-12-04 14:07:30,59,115,158,246,56,32,Bing,ilAuraitSuffi
2023-12-04 14:07:31,5,33,67,172,28,77,Amazon,ilAuraitSuffi
2023-12-04 14:07:33,32,63,201,325,31,93,Youtube,ilAuraitSuffi
2023-12-04 14:07:48,7,33,72,149,26,51,Bing,Carnegie Mellon University
2023-12-04 14:07:49,7,37,76,187,30,81,Amazon,Carnegie Mellon University
2023-12-04 14:07:52,54,79,219,296,25,52,Youtube,Carnegie Mellon University
2023-12-04 14:07:57,8,39,393,460,31,36,Bing,Airbnb
2023-12-04 14:07:58,14,42,81,187,28,78,Amazon,Airbnb
2023-12-04 14:08:01,56,92,256,333,36,41,Youtube,Airbnb
2023-12-04 14:08:06,12,39,85,173,27,61,Bing,Facebook
2023-12-04 14:08:07,7,37,74,186,30,82,Amazon,Facebook
2023-12-04 14:08:10,73,107,247,323,34,42,Youtube,Facebook
2023-12-04 14:08:17,13,41,93,189,28,68,Bing,Youtube
2023-12-04 14:08:19,21,49,87,202,28,87,Amazon,Youtube
2023-12-04 14:08:28,9,35,75,141,26,40,Bing,cirtic
2023-12-04 14:08:29,42,71,111,244,29,104,Amazon,cirtic
2023-12-04 14:08:35,65,104,244,329,39,46,Youtube,cirtic
2023-12-04 14:08:39,8,36,79,178,28,71,Bing,when would there be
2023-12-04 14:08:41,5,34,72,188,29,87,Amazon,when would there be
2023-12-04 14:08:45,99,133,283,356,34,39,Youtube,when would there be
2023-12-04 14:08:50,8,33,86,189,25,78,Bing,search the map for new
2023-12-04 14:08:51,16,49,89,205,33,83,Amazon,search the map for new
2023-12-04 14:08:55,74,123,296,401,49,56,Youtube,search the map for new
2023-12-04 14:08:59,7,34,80,183,27,76,Bing,suggestions on finals
2023-12-04 14:09:01,12,44,84,193,32,77,Amazon,suggestions on finals
2023-12-04 14:09:04,68,99,293,386,31,62,Youtube,suggestions on finals
2023-12-04 14:09:09,10,56,110,185,46,29,Bing,start
2023-12-04 14:09:11,9,39,87,191,30,74,Amazon,start
2023-12-04 14:09:13,95,128,289,371,33,49,Youtube,start
2023-12-04 14:09:17,10,41,86,170,31,53,Bing,ending
2023-12-04 14:09:19,4,33,73,185,29,83,Amazon,ending
2023-12-04 14:09:22,62,92,253,321,30,38,Youtube,ending
2023-12-04 14:09:27,21,89,141,214,68,5,Bing,safety
2023-12-04 14:09:29,18,60,111,207,42,54,Amazon,safety
2023-12-04 14:09:33,97,127,278,376,30,68,Youtube,safety
2023-12-04 14:09:38,15,77,128,243,62,53,Bing,data
2023-12-04 14:09:40,40,68,109,220,28,83,Amazon,data
2023-12-04 14:09:42,57,86,227,318,29,62,Youtube,data
2023-12-04 14:09:47,11,42,157,253,31,65,Bing,DDIO
2023-12-04 14:09:49,21,54,100,214,33,81,Amazon,DDIO
2023-12-04 14:09:52,65,96,249,339,31,59,Youtube,DDIO
2023-12-04 14:09:58,11,46,103,187,35,49,Bing,MSFG
2023-12-04 14:09:59,7,46,104,214,39,71,Amazon,MSFG
2023-12-04 14:10:01,110,152,319,407,42,46,Youtube,MSFG
2023-12-04 14:10:06,10,36,83,153,26,44,Bing,HOA
2023-12-04 14:10:08,15,45,92,199,30,77,Amazon,HOA
2023-12-04 14:10:10,76,112,272,345,36,37,Youtube,HOA
2023-12-04 14:10:16,105,131,183,261,26,52,Bing,FAFR
2023-12-04 14:10:17,25,57,100,207,32,75,Amazon,FAFR
2023-12-04 14:10:19,131,183,365,448,52,31,Youtube,FAFR
2023-12-04 14:10:24,11,36,97,168,25,46,Bing,WieSOichDichEmpfangen
2023-12-04 14:10:25,6,45,93,226,39,94,Amazon,WieSOichDichEmpfangen
2023-12-04 14:10:29,51,90,271,351,39,41,Youtube,WieSOichDichEmpfangen
