dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-05 21:52:25,Bing,search the map for new,0,0,8,8,8,43,143,143,215,215,227
2023-12-05 21:52:26,Amazon,search the map for new,0,5,8,10,11,67,139,139,220,220,233
2023-12-05 21:52:28,Youtube,search the map for new,0,0,2,4,5,82,359,360,459,459,472
2023-12-05 21:52:32,Bing,suggestions on finals,0,0,7,7,7,33,100,100,172,172,183
2023-12-05 21:52:37,Youtube,suggestions on finals,0,0,1,4,4,54,289,290,406,406,422
2023-12-05 21:52:42,Bing,start,0,0,6,6,7,34,110,110,179,179,313
2023-12-05 21:52:43,Amazon,start,0,1,8,10,11,73,226,226,515,515,528
2023-12-05 21:52:46,Youtube,start,0,0,1,3,4,59,324,324,486,486,498
2023-12-05 21:52:50,Bing,ending,0,0,6,7,7,44,117,117,199,199,274
2023-12-05 21:52:51,Amazon,ending,0,2,4,7,8,72,193,194,362,362,370
2023-12-05 21:52:54,Youtube,ending,0,0,1,3,3,82,336,336,454,454,464
2023-12-05 21:52:59,Bing,safety,0,0,7,63,63,95,163,163,236,236,263
2023-12-05 21:52:59,Amazon,safety,0,1,3,5,5,68,182,182,372,372,382
2023-12-05 21:53:02,Youtube,safety,0,0,1,4,4,77,335,335,435,435,444
2023-12-05 21:53:07,Bing,data,0,0,7,8,8,70,417,418,602,602,623
2023-12-05 21:53:09,Amazon,data,0,1,4,5,6,167,368,369,694,694,704
2023-12-05 21:53:16,Bing,DDIO,0,0,9,9,9,33,132,133,205,205,334
2023-12-05 21:53:17,Amazon,DDIO,0,1,3,5,6,82,141,142,282,282,289
2023-12-05 21:53:19,Youtube,DDIO,0,0,1,4,4,70,276,276,383,383,393
2023-12-05 21:53:23,Bing,MSFG,0,0,6,7,7,59,126,126,200,200,212
2023-12-05 21:53:24,Amazon,MSFG,0,1,10,12,12,57,109,109,196,196,204
2023-12-05 21:53:27,Youtube,MSFG,0,0,2,5,6,55,591,591,844,844,855
2023-12-05 21:53:32,Bing,HOA,0,0,10,10,10,41,284,284,373,373,397
2023-12-05 21:53:32,Amazon,HOA,0,2,7,35,36,83,138,138,269,270,284
2023-12-05 21:53:35,Youtube,HOA,0,0,1,6,6,61,265,266,384,384,393
2023-12-05 21:53:43,Bing,FAFR,0,0,8,35,35,71,154,154,223,223,355
2023-12-05 21:53:47,Youtube,FAFR,0,0,2,7,8,76,306,307,397,397,412
2023-12-05 21:53:52,Bing,WieSOichDichEmpfangen,0,0,4,4,4,27,112,113,190,190,261
2023-12-05 21:53:53,Amazon,WieSOichDichEmpfangen,0,0,3,35,35,80,144,144,235,235,242
2023-12-05 21:53:56,Youtube,WieSOichDichEmpfangen,0,0,1,2,3,52,257,257,345,345,355
2023-12-05 21:54:00,Bing,sagmichbitte,0,0,7,7,8,76,157,158,240,240,251
2023-12-05 21:54:01,Amazon,sagmichbitte,0,1,4,8,9,54,126,127,313,314,329
2023-12-05 21:54:04,Youtube,sagmichbitte,0,0,2,5,5,79,296,296,387,387,394
2023-12-05 21:54:08,Bing,ilAuraitSuffi,0,0,7,38,40,71,140,141,221,221,338
2023-12-05 21:54:09,Amazon,ilAuraitSuffi,0,1,3,4,5,52,130,130,233,233,240
2023-12-05 21:54:13,Youtube,ilAuraitSuffi,0,0,1,3,3,54,443,443,698,698,713
