dateTime,service site,searching string,navigationStart,fetchStart,domainLookupStart,domainLookupEnd,connectStart,secureConnectionStart,connectEnd,requestStart,responseStart,responseEnd,domLoading
2023-12-05 21:25:44,Youtube,HOA,0,0,1,3,3,75,368,368,480,480,499
2023-12-05 21:25:49,Bing,FAFR,0,0,4,7,8,65,199,200,308,308,342
2023-12-05 21:25:49,Amazon,FAFR,0,1,4,108,109,182,261,261,363,363,372
2023-12-05 21:25:52,Youtube,FAFR,0,0,1,65,66,138,517,518,636,636,652
2023-12-05 21:25:57,Bing,WieSOichDichEmpfangen,0,0,6,157,158,225,362,362,565,565,577
2023-12-05 21:25:57,Amazon,WieSOichDichEmpfangen,0,1,3,4,5,74,153,153,254,254,265
2023-12-05 21:26:00,Youtube,WieSOichDichEmpfangen,0,0,2,4,5,62,328,328,450,450,462
2023-12-05 21:26:05,Bing,sagmichbitte,0,0,7,7,8,62,198,198,315,315,327
2023-12-05 21:26:06,Amazon,sagmichbitte,0,0,4,4,5,70,145,145,305,305,316
2023-12-05 21:26:10,Youtube,sagmichbitte,0,34,36,38,39,119,490,491,610,610,619
2023-12-05 21:26:15,Bing,ilAuraitSuffi,0,0,8,8,9,64,271,271,392,392,404
2023-12-05 21:26:16,Amazon,ilAuraitSuffi,0,0,3,4,4,75,164,164,269,269,279
